cross validation loss,training loss,iteration,train_time,params
,,,,
0.121441643225292,0.095627841135777,1,0.219035148620605,"{'alpha': 0.2560718006953827, 'coef0': 5.14632738137638, 'degree': 0, 'kernel': 'linear'}"
,,,,
0.303576201534102,3.58180156525422E-05,2,0.439054250717163,"{'alpha': 0.5069073502364978, 'coef0': 1.6794567411635242, 'degree': 7, 'kernel': 'polynomial'}"
,,,,
0.355375404598509,6.80114153757431E-05,3,0.437072277069092,"{'alpha': 0.8565283839337468, 'coef0': 1.170439744451528, 'degree': 7, 'kernel': 'poly'}"
,,,,
0.396028192323089,0.395974152764235,4,0.359062910079956,"{'alpha': 0.6188581986820655, 'coef0': 9.548043153384418, 'degree': 6, 'kernel': 'sigmoid'}"
,,,,
0.396111193026405,0.396012333741387,5,0.360035419464111,"{'alpha': 0.9095261014675786, 'coef0': 9.5826492368073, 'degree': 4, 'kernel': 'sigmoid'}"
,,,,
0.395978413348794,0.395950794186805,6,0.375068664550781,"{'alpha': 0.3337309305915198, 'coef0': 7.4658127393534714, 'degree': 0, 'kernel': 'sigmoid'}"
,,,,
0.396054744344799,0.395987108474134,7,0.371103048324585,"{'alpha': 0.7226433290073893, 'coef0': 2.553156781838063, 'degree': 4, 'kernel': 'sigmoid'}"
,,,,
0.184288102777372,0.138213309120793,8,1.50414967536926,"{'alpha': 0.7252621621058769, 'coef0': 3.9065480879712835, 'degree': 9, 'kernel': 'laplacian'}"
,,,,
0.154763245411119,0.022237367642041,9,0.443111419677734,"{'alpha': 0.128706884267058, 'coef0': 7.867449065906017, 'degree': 3, 'kernel': 'poly'}"
,,,,
0.868674497802879,0.277310596393206,10,0.332999467849731,"{'alpha': 0.22602032144593065, 'coef0': 1.4668646196181168, 'degree': 8, 'kernel': 'rbf'}"
,,,,
0.189128078947344,0.142934799141564,11,1.52558612823486,"{'alpha': 0.8015553732044197, 'coef0': 5.068597483600828, 'degree': 6, 'kernel': 'laplacian'}"
,,,,
0.164452203646788,0.148441591895521,12,0.243054389953613,"{'alpha': 0.09037018170642841, 'coef0': 9.861026087892014, 'degree': 5, 'kernel': 'cosine'}"
,,,,
0.137359249622874,0.120113005944588,13,0.237053155899048,"{'alpha': 0.010860576807527056, 'coef0': 4.856134500322221, 'degree': 5, 'kernel': 'cosine'}"
,,,,
0.162139670936749,0.009701791394962,14,0.485109329223633,"{'alpha': 0.695525066873868, 'coef0': 3.657062623869425, 'degree': 4, 'kernel': 'poly'}"
,,,,
0.149371869206815,0.100177845128653,15,1.51765942573547,"{'alpha': 0.2558277400200496, 'coef0': 3.968386708439576, 'degree': 3, 'kernel': 'laplacian'}"
,,,,
0.185241151109508,0.167970792367373,16,0.231051683425903,"{'alpha': 0.21980175987033224, 'coef0': 1.9354642694733126, 'degree': 0, 'kernel': 'cosine'}"
,,,,
0.17550601748083,0.000115563734718,17,0.462104797363281,"{'alpha': 0.6003054858270273, 'coef0': 7.556341900295774, 'degree': 6, 'kernel': 'polynomial'}"
,,,,
0.176564860784442,5.44247076346394E-06,18,0.466104745864868,"{'alpha': 0.8727889012068026, 'coef0': 9.419234337039663, 'degree': 7, 'kernel': 'poly'}"
,,,,
0.967676929834248,0.440478170253853,19,0.325073003768921,"{'alpha': 0.5004095676908785, 'coef0': 3.454181817974582, 'degree': 8, 'kernel': 'rbf'}"
,,,,
0.161120073533074,0.012781363984274,20,0.443099737167358,"{'alpha': 0.9337307431316497, 'coef0': 2.4090666495804056, 'degree': 4, 'kernel': 'poly'}"
,,,,
0.125854839390705,0.095337551550009,21,0.214047908782959,"{'alpha': 0.01847023231387954, 'coef0': 6.23383257184102, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.12084399113639,0.095674845725509,22,0.21404767036438,"{'alpha': 0.3383424961956758, 'coef0': 6.21655172595056, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.120451949499394,0.095710302889487,23,0.213048934936523,"{'alpha': 0.4013827005250396, 'coef0': 6.3187120534940915, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.125500828946313,0.090896871873008,24,5.14518022537231,"{'alpha': 0.3835228188317626, 'coef0': 6.73479410678667, 'degree': 2, 'kernel': 'additive_chi2'}"
,,,,
0.12047974967168,0.095707651953,25,0.216048717498779,"{'alpha': 0.3966505759906307, 'coef0': 8.312034023805243, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.120213874333227,0.09573393031776,26,0.223050355911255,"{'alpha': 0.4436686243754342, 'coef0': 8.479337410817598, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.120207681164165,0.095734567845255,27,0.215047121047974,"{'alpha': 0.4448121262964285, 'coef0': 8.319325308380286, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.124440435424106,0.091470910005007,28,5.20817303657532,"{'alpha': 0.5850526415543112, 'coef0': 8.60980560943234, 'degree': 2, 'kernel': 'additive_chi2'}"
,,,,
0.120167009585637,0.095738784505469,29,0.211046934127808,"{'alpha': 0.4523784546269224, 'coef0': 0.09342922442146406, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.119731888795954,0.095787356655321,30,0.215048313140869,"{'alpha': 0.5398938097411027, 'coef0': 0.38390859756389784, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.119628975059306,0.095799843506373,31,0.222049474716186,"{'alpha': 0.5624914810110908, 'coef0': 0.0073506433387868775, 'degree': 3, 'kernel': 'linear'}"
,,,,
0.119744530972539,0.095785850580481,32,0.22304892539978,"{'alpha': 0.5371708984875384, 'coef0': 0.012728840431059223, 'degree': 3, 'kernel': 'linear'}"
,,,,
0.144376152967102,0.054014836396722,33,0.450100660324097,"{'alpha': 0.988714724940155, 'coef0': 0.2361266452854562, 'degree': 3, 'kernel': 'polynomial'}"
,,,,
1.01097935893,0.507168946396538,34,0.321072101593018,"{'alpha': 0.6481620756458478, 'coef0': 0.8323601532027771, 'degree': 0, 'kernel': 'rbf'}"
,,,,
0.123653176602334,0.091912674071264,35,5.21217322349548,"{'alpha': 0.7882443164484505, 'coef0': 2.844949105229183, 'degree': 5, 'kernel': 'additive_chi2'}"
,,,,
0.119703129952725,0.095790805188542,36,0.217049598693848,"{'alpha': 0.546130755363557, 'coef0': 0.8391125447428498, 'degree': 3, 'kernel': 'linear'}"
,,,,
0.174649275082202,0.011827920860567,37,0.472107648849487,"{'alpha': 0.642712082238067, 'coef0': 0.9603461546835748, 'degree': 4, 'kernel': 'polynomial'}"
,,,,
0.396069668144574,0.395995166818551,38,0.402090549468994,"{'alpha': 0.7720991730795957, 'coef0': 2.0176647590090515, 'degree': 3, 'kernel': 'sigmoid'}"
,,,,
0.121030121187897,0.095659364465385,39,0.239053964614868,"{'alpha': 0.31103364419417456, 'coef0': 3.094033219281499, 'degree': 6, 'kernel': 'linear'}"
,,,,
0.181360594087839,0.135319755907915,40,1.53034543991089,"{'alpha': 0.6804228419908238, 'coef0': 4.492465417012628, 'degree': 10, 'kernel': 'laplacian'}"
,,,,
0.396092055803455,0.39600840072073,41,0.369082450866699,"{'alpha': 0.8372188192852172, 'coef0': 1.5040845218263743, 'degree': 4, 'kernel': 'sigmoid'}"
,,,,
0.122079572922804,0.095585044514033,42,0.211047172546387,"{'alpha': 0.18413035474048295, 'coef0': 0.7112608850461165, 'degree': 7, 'kernel': 'linear'}"
,,,,
0.991228155541442,0.477082002911384,43,0.332075119018555,"{'alpha': 0.5786498522025131, 'coef0': 2.3305342189745386, 'degree': 3, 'kernel': 'rbf'}"
,,,,
0.231738903153316,0.209817866071719,44,0.237052917480469,"{'alpha': 0.7566695766825943, 'coef0': 5.446401179132259, 'degree': 5, 'kernel': 'cosine'}"
,,,,
0.171282349375102,0.125086919620571,45,1.53734540939331,"{'alpha': 0.5336584419074384, 'coef0': 1.4061921904589179, 'degree': 5, 'kernel': 'laplacian'}"
,,,,
0.126067339647126,0.090590878815299,46,5.0611526966095,"{'alpha': 0.3023997143094514, 'coef0': 0.5259052686240513, 'degree': 4, 'kernel': 'additive_chi2'}"
,,,,
0.396052815640161,0.395985532194495,47,0.227051973342895,"{'alpha': 0.7178839141502069, 'coef0': 4.3923320115125595, 'degree': 0, 'kernel': 'polynomial'}"
,,,,
0.120085703396265,0.095747372210131,48,0.209045648574829,"{'alpha': 0.46780440764719305, 'coef0': 1.8966036294049016, 'degree': 8, 'kernel': 'linear'}"
,,,,
0.173605258992873,0.157344431535641,49,0.219049215316772,"{'alpha': 0.1401874871372608, 'coef0': 3.1287870799173376, 'degree': 6, 'kernel': 'cosine'}"
,,,,
0.16006273660201,0.011668842661994,50,0.442099809646606,"{'alpha': 0.9894598264088715, 'coef0': 3.99718902205281, 'degree': 4, 'kernel': 'poly'}"
,,,,
0.396198235644673,0.396137412814438,51,0.410091876983643,"{'alpha': 0.9301825179665193, 'coef0': 0.01684026411839057, 'degree': 2, 'kernel': 'sigmoid'}"
,,,,
1.0171493625501,0.51645627443422,52,0.307069778442383,"{'alpha': 0.6706095398402229, 'coef0': 5.350127789395838, 'degree': 9, 'kernel': 'rbf'}"
,,,,
0.118635251599975,0.095944837231665,53,0.209046840667725,"{'alpha': 0.8277905421379244, 'coef0': 2.6447977285244235, 'degree': 3, 'kernel': 'linear'}"
,,,,
0.190748343201371,0.144499796083757,54,1.51233983039856,"{'alpha': 0.8276956142075571, 'coef0': 1.1927798397173495, 'degree': 6, 'kernel': 'laplacian'}"
,,,,
0.160485734254804,0.011464396042756,55,0.441100120544434,"{'alpha': 0.8930859419079805, 'coef0': 3.440992262958261, 'degree': 4, 'kernel': 'poly'}"
,,,,
0.118916925579511,0.095898682713792,56,0.210046052932739,"{'alpha': 0.7427458979556162, 'coef0': 2.6271346821986845, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.241829578508493,0.219511520982888,57,0.226050615310669,"{'alpha': 0.9462278389036798, 'coef0': 5.796137570971412, 'degree': 0, 'kernel': 'cosine'}"
,,,,
0.118932047558747,0.095896330147504,58,0.216047763824463,"{'alpha': 0.7384263660408251, 'coef0': 4.73094540837728, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.136611377581645,0.123903669841442,59,0.22705078125,"{'alpha': 0.8231959966945184, 'coef0': 2.728335415647578, 'degree': 1, 'kernel': 'polynomial'}"
,,,,
0.123395583538586,0.092063430720581,60,5.06759905815125,"{'alpha': 0.8675681770154636, 'coef0': 6.946148973912264, 'degree': 0, 'kernel': 'additive_chi2'}"
,,,,
0.396131643651184,0.396021707023433,61,0.368981838226318,"{'alpha': 0.9674655962153962, 'coef0': 4.143320673553381, 'degree': 2, 'kernel': 'sigmoid'}"
,,,,
0.118394073637181,0.095988201504388,62,0.213151454925537,"{'alpha': 0.908231365511847, 'coef0': 2.132978756833731, 'degree': 1, 'kernel': 'linear'}"
,,,,
1.07932960784561,0.60723386776216,63,0.309808969497681,"{'alpha': 0.9165254782826704, 'coef0': 3.6442391245871084, 'degree': 2, 'kernel': 'rbf'}"
,,,,
0.396105660919589,0.3960098012633,64,0.228050708770752,"{'alpha': 0.893175324519802, 'coef0': 2.2647970701446223, 'degree': 0, 'kernel': 'poly'}"
,,,,
0.119400800026638,0.095829037970461,65,0.212047815322876,"{'alpha': 0.6154773027540438, 'coef0': 3.144113614173307, 'degree': 3, 'kernel': 'linear'}"
,,,,
0.119031686332246,0.095881128916975,66,0.213047981262207,"{'alpha': 0.7105505399819205, 'coef0': 2.665371964321546, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.1181456773069,0.096037093704411,67,0.208046913146973,"{'alpha': 0.9995778562164545, 'coef0': 1.7678524857134796, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.118226182059705,0.096020742621627,68,0.211048603057861,"{'alpha': 0.9689502913283741, 'coef0': 1.6227181405808206, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.118152161837552,0.096035757898179,69,0.210047483444214,"{'alpha': 0.9970727365463461, 'coef0': 1.7681122186526377, 'degree': 0, 'kernel': 'linear'}"
,,,,
0.118238089782102,0.096018366389608,70,0.210046768188477,"{'alpha': 0.9645059305200133, 'coef0': 1.7125520269715246, 'degree': 0, 'kernel': 'linear'}"
,,,,
0.118730155496252,0.095928775548423,71,0.213047742843628,"{'alpha': 0.7981295445639823, 'coef0': 1.6237875445670449, 'degree': 0, 'kernel': 'linear'}"
,,,,
0.118535275778033,0.095962354853378,72,0.210046768188477,"{'alpha': 0.8602217883208514, 'coef0': 1.0444173800227987, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.200779265735295,0.154042456380927,73,1.51234006881714,"{'alpha': 0.9962015710872757, 'coef0': 1.2929529961483086, 'degree': 2, 'kernel': 'laplacian'}"
,,,,
0.242992328658146,0.2206445099666,74,0.234052419662476,"{'alpha': 0.9705996598960107, 'coef0': 0.6128996273290959, 'degree': 0, 'kernel': 'cosine'}"
,,,,
0.124208477405182,0.095454175496425,75,0.219047784805298,"{'alpha': 0.04446191443742631, 'coef0': 3.6418462165166776, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.123333242419377,0.092100554404538,76,5.24718236923218,"{'alpha': 0.8878875162792866, 'coef0': 0.4364401564516167, 'degree': 1, 'kernel': 'additive_chi2'}"
,,,,
0.396125450696381,0.396018855251279,77,0.255056381225586,"{'alpha': 0.9503405223570259, 'coef0': 2.99590136661187, 'degree': 0, 'kernel': 'polynomial'}"
,,,,
0.118159383432214,0.096034274172714,78,0.238053798675537,"{'alpha': 0.9942908415303935, 'coef0': 1.771482960489068, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.396069672156777,0.395995998312209,79,0.386091947555542,"{'alpha': 0.7693945693587494, 'coef0': 1.8364397473469647, 'degree': 2, 'kernel': 'sigmoid'}"
,,,,
1.09656479445352,0.631534850897612,80,0.323084354400635,"{'alpha': 0.99110592608716, 'coef0': 3.368285222005368, 'degree': 7, 'kernel': 'rbf'}"
,,,,
0.118566047767873,0.09595689591475,81,0.223049879074097,"{'alpha': 0.8501061709754645, 'coef0': 5.881806560663951, 'degree': 0, 'kernel': 'linear'}"
,,,,
0.32687584154184,4.58517703313378E-09,82,0.446641683578491,"{'alpha': 0.9264874302753912, 'coef0': 4.229478443655305, 'degree': 10, 'kernel': 'poly'}"
,,,,
0.189041875432502,0.142851328205407,83,1.53021931648254,"{'alpha': 0.8001730414117935, 'coef0': 8.893757350902618, 'degree': 0, 'kernel': 'laplacian'}"
,,,,
0.119116806457964,0.095868542722238,84,0.225031137466431,"{'alpha': 0.6875156184580824, 'coef0': 4.772265284015072, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.124192300901075,0.091607805570455,85,5.21375036239624,"{'alpha': 0.6434003983749255, 'coef0': 2.4139353452370846, 'degree': 3, 'kernel': 'additive_chi2'}"
,,,,
0.120732372291773,0.095684531998406,86,0.215478181838989,"{'alpha': 0.35550399029527546, 'coef0': 0.21399300269889032, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.244298880971801,0.221921287406507,87,0.222049713134766,"{'alpha': 0.998672680264535, 'coef0': 1.06520746395358, 'degree': 9, 'kernel': 'cosine'}"
,,,,
0.136772655124839,0.041006052370453,88,0.440099716186523,"{'alpha': 0.47981314152375837, 'coef0': 2.107220334744796, 'degree': 3, 'kernel': 'polynomial'}"
,,,,
0.121378508421956,0.095632453615114,89,0.214048385620117,"{'alpha': 0.2640432656404017, 'coef0': 3.9103614412210876, 'degree': 1, 'kernel': 'linear'}"
,,,,
1.0695957739133,0.593350042610349,90,0.319072008132935,"{'alpha': 0.8756449084251299, 'coef0': 5.2123754022732, 'degree': 5, 'kernel': 'rbf'}"
,,,,
0.396140102666793,0.396042555400918,91,0.369083642959595,"{'alpha': 0.9467352098379623, 'coef0': 0.8131939079968139, 'degree': 0, 'kernel': 'sigmoid'}"
,,,,
0.11878227931473,0.095920179705172,92,0.212047338485718,"{'alpha': 0.7822846487373387, 'coef0': 7.1374965465586495, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.137648531825652,0.124179465725824,93,0.228051900863647,"{'alpha': 0.8161086245547258, 'coef0': 1.4408468084351755, 'degree': 1, 'kernel': 'poly'}"
,,,,
0.16314101286271,0.116404455617416,94,1.51834106445313,"{'alpha': 0.4237964676779684, 'coef0': 6.536013711460392, 'degree': 8, 'kernel': 'laplacian'}"
,,,,
0.118598585977159,0.095951188970897,95,0.209047079086304,"{'alpha': 0.8395399262088156, 'coef0': 4.5265991191391635, 'degree': 4, 'kernel': 'linear'}"
,,,,
0.231140062712812,0.209250799105807,96,0.222049713134766,"{'alpha': 0.7465465588626876, 'coef0': 3.251401464929316, 'degree': 2, 'kernel': 'cosine'}"
,,,,
0.123940985860424,0.091748424140242,97,5.17616581916809,"{'alpha': 0.7076335315847244, 'coef0': 7.628439465590059, 'degree': 7, 'kernel': 'additive_chi2'}"
,,,,
0.13123651982426,0.049016482424958,98,0.439097166061401,"{'alpha': 0.9184771552839975, 'coef0': 2.4549451915975284, 'degree': 3, 'kernel': 'polynomial'}"
,,,,
0.122324848684984,0.095570078817955,99,0.211046695709228,"{'alpha': 0.16038234481056962, 'coef0': 2.843370593526041, 'degree': 0, 'kernel': 'linear'}"
,,,,
0.39611806211506,0.396023329154271,100,0.372082948684692,"{'alpha': 0.9080548994222144, 'coef0': 1.220464707172088, 'degree': 4, 'kernel': 'sigmoid'}"
,,,,
0.119483442603602,0.095818215465886,101,0.210046529769897,"{'alpha': 0.5958104689103103, 'coef0': 3.7172499349420884, 'degree': 1, 'kernel': 'linear'}"
,,,,
1.01404700366743,0.511793034594276,102,0.321072101593018,"{'alpha': 0.6592789326314743, 'coef0': 0.3468017268043455, 'degree': 0, 'kernel': 'rbf'}"
,,,,
0.119364937296416,0.095833825518198,103,0.230052947998047,"{'alpha': 0.6241866391710542, 'coef0': 4.920610877801158, 'degree': 2, 'kernel': 'linear'}"
,,,,
0.184390940288443,0.001643667398215,104,0.448100805282593,"{'alpha': 0.8769626500656361, 'coef0': 2.198319037430083, 'degree': 5, 'kernel': 'poly'}"
,,,,
0.13603517551268,0.079097621630949,105,1.51233911514282,"{'alpha': 0.11280702246288876, 'coef0': 0.5831412009352797, 'degree': 1, 'kernel': 'laplacian'}"
,,,,
0.118553160766552,0.095959174698935,106,0.209047079086304,"{'alpha': 0.8543278245324353, 'coef0': 1.9482956673934555, 'degree': 0, 'kernel': 'linear'}"
,,,,
0.214910242422206,0.19424115348257,107,0.220049619674683,"{'alpha': 0.5111132543192294, 'coef0': 5.633116763926882, 'degree': 3, 'kernel': 'cosine'}"
,,,,
0.118202907265348,0.096025418347261,108,0.21104621887207,"{'alpha': 0.9777003701252649, 'coef0': 2.925319718423386, 'degree': 6, 'kernel': 'linear'}"
,,,,
0.182882764728133,0.00264124465111,109,0.457103490829468,"{'alpha': 0.06620436651486555, 'coef0': 0.9284603282397347, 'degree': 4, 'kernel': 'polynomial'}"
,,,,
0.118282218424177,0.096009653056996,110,0.210046529769897,"{'alpha': 0.9482232953068491, 'coef0': 0.03525066250943598, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.123291780277717,0.092125397942995,111,5.14015913009644,"{'alpha': 0.901658968371929, 'coef0': 1.3844135667624926, 'degree': 2, 'kernel': 'additive_chi2'}"
,,,,
0.396068806727954,0.395996793451339,112,0.400089740753174,"{'alpha': 0.7624339827659465, 'coef0': 1.6584542433555196, 'degree': 0, 'kernel': 'sigmoid'}"
,,,,
1.09857250396385,0.634342643870387,113,0.339075326919556,"{'alpha': 0.9999769777010489, 'coef0': 9.884960737769354, 'degree': 2, 'kernel': 'rbf'}"
,,,,
0.148217033532012,0.094897789077357,114,0.212047815322876,"{'alpha': 0.002153366438754245, 'coef0': 3.5056112868312796, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.14550587127555,0.02989557654506,115,0.441098690032959,"{'alpha': 0.22065957921243362, 'coef0': 4.277171096512758, 'degree': 3, 'kernel': 'poly'}"
,,,,
0.11896624401842,0.095891054782641,116,0.210045576095581,"{'alpha': 0.7287456066323464, 'coef0': 2.4990181112034824, 'degree': 10, 'kernel': 'linear'}"
,,,,
0.190016196102566,0.143793531488786,117,1.52234268188477,"{'alpha': 0.8158464551373774, 'coef0': 3.7905023684401034, 'degree': 0, 'kernel': 'laplacian'}"
,,,,
0.119654427044238,0.095796717303861,118,0.209047317504883,"{'alpha': 0.5568302607542597, 'coef0': 5.989697870950138, 'degree': 1, 'kernel': 'linear'}"
,,,,
0.242214063881644,0.219885820148039,119,0.222048997879028,"{'alpha': 0.9542241531798598, 'coef0': 1.8291016873742942, 'degree': 2, 'kernel': 'cosine'}"
,,,,
0.123195692088429,0.092183471535393,120,5.13615655899048,"{'alpha': 0.9343934428941603, 'coef0': 0.27160982933160027, 'degree': 9, 'kernel': 'additive_chi2'}"
,,,,
0.396071323816019,0.395994050832032,121,0.241055488586426,"{'alpha': 0.7838813697300366, 'coef0': 9.62084422582312, 'degree': 0, 'kernel': 'polynomial'}"
,,,,
0.121512192136805,0.095622775940535,122,0.214047431945801,"{'alpha': 0.24735357544307712, 'coef0': 8.085405234165775, 'degree': 5, 'kernel': 'linear'}"
,,,,
0.396048553367338,0.395983598635996,123,0.389087200164795,"{'alpha': 0.7016616741122685, 'coef0': 4.102416856232707, 'degree': 3, 'kernel': 'sigmoid'}"
,,,,
0.852753806329822,0.24952919970643,124,0.315070152282715,"{'alpha': 0.19004652099142932, 'coef0': 5.140930414170491, 'degree': 2, 'kernel': 'rbf'}"
,,,,
0.118197262830336,0.096026558526833,125,0.209046602249145,"{'alpha': 0.9798350686320947, 'coef0': 2.2694227680626935, 'degree': 4, 'kernel': 'linear'}"
,,,,
